DATE,DEXUSEU,year,month,day
23/8/2018,1.1567,,,
24/8/2018,1.1625,,,
27/8/2018,1.1676,,,
28/8/2018,1.172,,,
29/8/2018,1.1699,,,
30/8/2018,1.1646,,,
31/8/2018,1.1596,,,
3/9/2018,.,,,
4/9/2018,1.1566,,,
5/9/2018,1.162,,,
6/9/2018,1.1624,,,
7/9/2018,1.1572,,,
10/9/2018,1.1604,,,
11/9/2018,1.1591,,,
12/9/2018,1.1626,,,
13/9/2018,1.1672,,,
14/9/2018,1.1656,,,
17/9/2018,1.1687,,,
18/9/2018,1.1693,,,
19/9/2018,1.1685,,,
20/9/2018,1.1744,,,
21/9/2018,1.1739,,,
24/9/2018,1.1773,,,
25/9/2018,1.177,,,
26/9/2018,1.1758,,,
27/9/2018,1.167,,,
28/9/2018,1.1622,,,
1/10/2018,1.1567,,,
2/10/2018,1.156,,,
3/10/2018,1.1525,,,
4/10/2018,1.1508,,,
5/10/2018,1.1502,,,
8/10/2018,.,,,
9/10/2018,1.1482,,,
10/10/2018,1.1541,,,
11/10/2018,1.1565,,,
12/10/2018,1.1559,,,
15/10/2018,1.1594,,,
16/10/2018,1.1593,,,
17/10/2018,1.154,,,
18/10/2018,1.1494,,,
19/10/2018,1.1513,,,
22/10/2018,1.1467,,,
23/10/2018,1.148,,,
24/10/2018,1.1389,,,
25/10/2018,1.1374,,,
26/10/2018,1.1388,,,
29/10/2018,1.139,,,
30/10/2018,1.1364,,,
31/10/2018,1.1332,,,
1/11/2018,1.1396,,,
2/11/2018,1.1378,,,
5/11/2018,1.1394,,,
6/11/2018,1.1412,,,
7/11/2018,1.1459,,,
8/11/2018,1.1416,,,
9/11/2018,1.1325,,,
12/11/2018,.,,,
13/11/2018,1.1288,,,
14/11/2018,1.1312,,,
15/11/2018,1.1324,,,
16/11/2018,1.1402,,,
19/11/2018,1.1448,,,
20/11/2018,1.1391,,,
21/11/2018,1.1393,,,
22/11/2018,.,,,
23/11/2018,1.1332,,,
26/11/2018,1.1336,,,
27/11/2018,1.1281,,,
28/11/2018,1.1286,,,
29/11/2018,1.1382,,,
30/11/2018,1.1323,,,
3/12/2018,1.1356,,,
4/12/2018,1.1345,,,
5/12/2018,.,,,
6/12/2018,1.1374,,,
7/12/2018,1.139,,,
10/12/2018,1.1368,,,
11/12/2018,1.1314,,,
12/12/2018,1.1362,,,
13/12/2018,1.1358,,,
14/12/2018,1.13,,,
17/12/2018,1.1339,,,
18/12/2018,1.1364,,,
19/12/2018,1.1422,,,
20/12/2018,1.1432,,,
21/12/2018,1.1402,,,
24/12/2018,.,,,
25/12/2018,.,,,
26/12/2018,1.1408,,,
27/12/2018,1.1412,,,
28/12/2018,1.1445,,,
31/12/2018,1.1456,,,
1/1/2019,.,,,
2/1/2019,1.1357,,,
3/1/2019,1.1399,,,
4/1/2019,1.141,,,
7/1/2019,1.1468,,,
8/1/2019,1.1444,,,
9/1/2019,1.1524,,,
10/1/2019,1.1517,,,
11/1/2019,1.1479,,,
14/1/2019,.,,,
15/1/2019,1.1392,,,
16/1/2019,1.1408,,,
17/1/2019,1.1386,,,
18/1/2019,1.1362,,,
21/1/2019,.,,,
22/1/2019,1.1359,,,
23/1/2019,1.139,,,
24/1/2019,1.1322,,,
25/1/2019,1.1407,,,
28/1/2019,1.1438,,,
29/1/2019,1.1424,,,
30/1/2019,1.1418,,,
31/1/2019,1.1454,,,
1/2/2019,1.1474,,,
4/2/2019,1.1438,,,
5/2/2019,1.1406,,,
6/2/2019,1.138,,,
7/2/2019,1.1357,,,
8/2/2019,1.1326,,,
11/2/2019,1.1277,,,
12/2/2019,1.1316,,,
13/2/2019,1.1288,,,
14/2/2019,1.1284,,,
15/2/2019,1.1268,,,
18/2/2019,.,,,
19/2/2019,1.1328,,,
20/2/2019,.,,,
21/2/2019,1.1338,,,
22/2/2019,1.1342,,,
25/2/2019,1.1345,,,
26/2/2019,1.1374,,,
27/2/2019,1.137,,,
28/2/2019,1.1379,,,
1/3/2019,1.1376,,,
4/3/2019,1.1328,,,
5/3/2019,1.13,,,
6/3/2019,1.132,,,
7/3/2019,1.1214,,,
8/3/2019,1.1243,,,
11/3/2019,1.1226,,,
12/3/2019,1.1276,,,
13/3/2019,1.131,,,
14/3/2019,1.1304,,,
15/3/2019,1.1326,,,
18/3/2019,1.1337,,,
19/3/2019,1.1346,,,
20/3/2019,1.1352,,,
21/3/2019,1.1361,,,
22/3/2019,1.1282,,,
25/3/2019,1.1324,,,
26/3/2019,1.128,,,
27/3/2019,1.125,,,
28/3/2019,1.1236,,,
29/3/2019,1.1228,,,
1/4/2019,1.121,,,
2/4/2019,1.1186,,,
3/4/2019,1.1242,,,
4/4/2019,1.1216,,,
5/4/2019,1.1217,,,
8/4/2019,1.1262,,,
9/4/2019,1.1278,,,
10/4/2019,1.1266,,,
11/4/2019,1.1262,,,
12/4/2019,1.1304,,,
15/4/2019,1.1304,,,
16/4/2019,1.1293,,,
17/4/2019,1.1297,,,
18/4/2019,1.1241,,,
19/4/2019,1.1246,,,
22/4/2019,1.1258,,,
23/4/2019,1.1213,,,
24/4/2019,1.1192,,,
25/4/2019,1.114,,,
26/4/2019,1.1154,,,
29/4/2019,1.1166,,,
30/4/2019,1.1201,,,
1/5/2019,1.1246,,,
2/5/2019,1.1184,,,
3/5/2019,1.1186,,,
6/5/2019,1.1197,,,
7/5/2019,1.1178,,,
8/5/2019,1.1206,,,
9/5/2019,1.1228,,,
10/5/2019,1.1241,,,
13/5/2019,1.1232,,,
14/5/2019,1.1207,,,
15/5/2019,1.1208,,,
16/5/2019,1.1178,,,
17/5/2019,1.1166,,,
20/5/2019,1.117,,,
21/5/2019,1.1158,,,
22/5/2019,1.1156,,,
23/5/2019,1.1172,,,
24/5/2019,1.1197,,,
27/5/2019,.,,,
28/5/2019,1.1177,,,
29/5/2019,1.1136,,,
30/5/2019,1.114,,,
31/5/2019,1.1149,,,
3/6/2019,1.1206,,,
4/6/2019,1.1236,,,
5/6/2019,1.1242,,,
6/6/2019,1.1294,,,
7/6/2019,1.1324,,,
10/6/2019,1.1311,,,
11/6/2019,1.1316,,,
12/6/2019,1.131,,,
13/6/2019,1.1275,,,
14/6/2019,1.1217,,,
17/6/2019,1.1235,,,
18/6/2019,1.1196,,,
19/6/2019,1.1214,,,
20/6/2019,1.1284,,,
21/6/2019,1.1328,,,
24/6/2019,1.1393,,,
25/6/2019,1.1386,,,
26/6/2019,1.139,,,
27/6/2019,1.1372,,,
28/6/2019,1.1374,,,
1/7/2019,1.1307,,,
2/7/2019,1.1301,,,
3/7/2019,1.1275,,,
4/7/2019,.,,,
5/7/2019,1.1216,,,
8/7/2019,1.1208,,,
9/7/2019,1.121,,,
10/7/2019,1.126,,,
11/7/2019,1.1261,,,
12/7/2019,1.1254,,,
15/7/2019,1.126,,,
16/7/2019,1.1212,,,
17/7/2019,1.1232,,,
18/7/2019,1.1228,,,
19/7/2019,1.122,,,
22/7/2019,1.1214,,,
23/7/2019,1.1156,,,
24/7/2019,1.1141,,,
25/7/2019,1.1156,,,
26/7/2019,1.1121,,,
29/7/2019,1.1142,,,
30/7/2019,1.1148,,,
31/7/2019,1.113,,,
1/8/2019,1.1062,,,
2/8/2019,1.1112,,,
5/8/2019,1.1197,,,
6/8/2019,1.1196,,,
7/8/2019,1.1236,,,
8/8/2019,1.121,,,
9/8/2019,1.1222,,,
12/8/2019,1.1212,,,
13/8/2019,1.1182,,,
14/8/2019,1.1144,,,
15/8/2019,1.1106,,,
16/8/2019,1.1091,,,
19/8/2019,1.1096,,,
20/8/2019,1.1092,,,
21/8/2019,1.1098,,,
22/8/2019,1.1089,,,
23/8/2019,1.1148,,,
26/8/2019,1.1112,,,
27/8/2019,1.1094,,,
28/8/2019,1.1084,,,
29/8/2019,1.1059,,,
30/8/2019,1.0989,,,
2/9/2019,.,,,
3/9/2019,1.0968,,,
4/9/2019,1.1025,,,
5/9/2019,1.1038,,,
6/9/2019,1.1042,,,
9/9/2019,1.1056,,,
10/9/2019,1.1042,,,
11/9/2019,1.1001,,,
12/9/2019,1.1074,,,
13/9/2019,1.1074,,,
16/9/2019,1.1006,,,
17/9/2019,1.1063,,,
18/9/2019,1.1061,,,
19/9/2019,1.1046,,,
20/9/2019,1.1004,,,
23/9/2019,1.0991,,,
24/9/2019,1.0999,,,
25/9/2019,1.0949,,,
26/9/2019,1.0938,,,
27/9/2019,1.0942,,,
30/9/2019,1.0905,,,
1/10/2019,1.0932,,,
2/10/2019,1.0951,,,
3/10/2019,1.0991,,,
4/10/2019,1.0974,,,
7/10/2019,1.0984,,,
8/10/2019,1.0949,,,
9/10/2019,1.0978,,,
10/10/2019,1.1018,,,
11/10/2019,1.1039,,,
14/10/2019,.,,,
15/10/2019,1.1036,,,
16/10/2019,1.1075,,,
17/10/2019,1.1129,,,
18/10/2019,1.1155,,,
21/10/2019,1.1145,,,
22/10/2019,1.1138,,,
23/10/2019,1.1118,,,
24/10/2019,1.1098,,,
25/10/2019,1.1081,,,
28/10/2019,1.1094,,,
29/10/2019,1.1117,,,
30/10/2019,1.1123,,,
31/10/2019,1.1155,,,
1/11/2019,1.1169,,,
4/11/2019,1.1144,,,
5/11/2019,1.107,,,
6/11/2019,1.1076,,,
7/11/2019,1.1045,,,
8/11/2019,1.1019,,,
11/11/2019,.,,,
12/11/2019,1.1017,,,
13/11/2019,1.1004,,,
14/11/2019,1.1016,,,
15/11/2019,1.1046,,,
18/11/2019,1.1079,,,
19/11/2019,1.1075,,,
20/11/2019,1.1063,,,
21/11/2019,1.1067,,,
22/11/2019,1.1029,,,
25/11/2019,1.1009,,,
26/11/2019,1.1012,,,
27/11/2019,1.1002,,,
28/11/2019,.,,,
29/11/2019,1.1019,,,
2/12/2019,1.1075,,,
3/12/2019,1.1089,,,
4/12/2019,1.1076,,,
5/12/2019,1.1104,,,
6/12/2019,1.1052,,,
9/12/2019,1.1067,,,
10/12/2019,1.109,,,
11/12/2019,1.1092,,,
12/12/2019,1.1115,,,
13/12/2019,1.1128,,,
16/12/2019,1.1139,,,
17/12/2019,1.1148,,,
18/12/2019,1.1113,,,
19/12/2019,1.1128,,,
20/12/2019,1.1076,,,
23/12/2019,1.1091,,,
24/12/2019,1.1084,,,
25/12/2019,.,,,
26/12/2019,1.1102,,,
27/12/2019,1.1174,,,
30/12/2019,1.1217,,,
31/12/2019,1.1227,,,
1/1/2020,.,,,
2/1/2020,1.1166,,,
3/1/2020,1.1173,,,
6/1/2020,1.1187,,,
7/1/2020,1.1138,,,
8/1/2020,1.1117,,,
9/1/2020,1.1106,,,
10/1/2020,1.1119,,,
13/1/2020,1.1138,,,
14/1/2020,1.113,,,
15/1/2020,1.116,,,
16/1/2020,1.1131,,,
17/1/2020,1.1093,,,
20/1/2020,.,,,
21/1/2020,1.1096,,,
22/1/2020,1.1085,,,
23/1/2020,1.1041,,,
24/1/2020,1.1026,,,
27/1/2020,1.1019,,,
28/1/2020,1.1008,,,
29/1/2020,1.1004,,,
30/1/2020,1.1032,,,
31/1/2020,1.1082,,,
3/2/2020,1.1062,,,
4/2/2020,1.1043,,,
5/2/2020,1.1006,,,
6/2/2020,1.0979,,,
7/2/2020,1.095,,,
10/2/2020,1.0916,,,
11/2/2020,1.0917,,,
12/2/2020,1.0893,,,
13/2/2020,1.0848,,,
14/2/2020,1.0839,,,
17/2/2020,.,,,
18/2/2020,1.0815,,,
19/2/2020,1.0794,,,
20/2/2020,1.0797,,,
21/2/2020,1.0855,,,
24/2/2020,1.0857,,,
25/2/2020,1.0868,,,
26/2/2020,1.0887,,,
27/2/2020,1.0977,,,
28/2/2020,1.1001,,,
2/3/2020,1.1164,,,
3/3/2020,1.1175,,,
4/3/2020,1.113,,,
5/3/2020,1.1202,,,
6/3/2020,1.1319,,,
9/3/2020,1.142,,,
10/3/2020,1.1342,,,
11/3/2020,1.128,,,
12/3/2020,1.1081,,,
13/3/2020,1.1066,,,
16/3/2020,1.1139,,,
17/3/2020,1.0971,,,
18/3/2020,1.0833,,,
19/3/2020,1.0699,,,
20/3/2020,1.0682,,,
23/3/2020,1.076,,,
24/3/2020,1.0794,,,
25/3/2020,1.0835,,,
26/3/2020,1.1025,,,
27/3/2020,1.1059,,,
30/3/2020,1.1018,,,
31/3/2020,1.1016,,,
1/4/2020,1.0934,,,
2/4/2020,1.0862,,,
3/4/2020,1.0797,,,
6/4/2020,1.0808,,,
7/4/2020,1.0886,,,
8/4/2020,1.0864,,,
9/4/2020,1.0931,,,
10/4/2020,1.0951,,,
13/4/2020,1.0906,,,
14/4/2020,1.0971,,,
15/4/2020,1.0909,,,
16/4/2020,1.084,,,
17/4/2020,1.0883,,,
20/4/2020,1.0874,,,
21/4/2020,1.0854,,,
22/4/2020,1.0829,,,
23/4/2020,1.0815,,,
24/4/2020,1.0798,,,
27/4/2020,1.0829,,,
28/4/2020,1.0836,,,
29/4/2020,1.0853,,,
30/4/2020,1.0934,,,
1/5/2020,1.0998,,,
4/5/2020,1.0911,,,
5/5/2020,1.0844,,,
6/5/2020,1.0806,,,
7/5/2020,1.0815,,,
8/5/2020,1.0854,,,
11/5/2020,1.0818,,,
12/5/2020,1.0864,,,
13/5/2020,1.0837,,,
14/5/2020,1.08,,,
15/5/2020,1.0816,,,
18/5/2020,1.0904,,,
19/5/2020,1.0937,,,
20/5/2020,1.098,,,
21/5/2020,1.0953,,,
22/5/2020,1.0894,,,
25/5/2020,.,,,
26/5/2020,1.097,,,
27/5/2020,1.0969,,,
28/5/2020,1.1069,,,
29/5/2020,1.1107,,,
1/6/2020,1.1123,,,
2/6/2020,1.1166,,,
3/6/2020,1.1246,,,
4/6/2020,1.1322,,,
5/6/2020,1.1297,,,
8/6/2020,1.1293,,,
9/6/2020,1.1348,,,
10/6/2020,1.1355,,,
11/6/2020,1.1378,,,
12/6/2020,1.1253,,,
15/6/2020,1.127,,,
16/6/2020,1.1259,,,
17/6/2020,1.1219,,,
18/6/2020,1.1216,,,
19/6/2020,1.1189,,,
22/6/2020,1.126,,,
23/6/2020,1.1322,,,
24/6/2020,1.1272,,,
25/6/2020,1.1221,,,
26/6/2020,1.1215,,,
29/6/2020,1.1237,,,
30/6/2020,1.1237,,,
1/7/2020,1.1259,,,
2/7/2020,1.1237,,,
3/7/2020,.,,,
6/7/2020,1.1307,,,
7/7/2020,1.1299,,,
8/7/2020,1.1329,,,
9/7/2020,1.1298,,,
10/7/2020,1.1318,,,
13/7/2020,1.1364,,,
14/7/2020,1.1406,,,
15/7/2020,1.1406,,,
16/7/2020,1.1433,,,
17/7/2020,1.1438,,,
20/7/2020,1.1442,,,
21/7/2020,1.1495,,,
22/7/2020,1.1587,,,
23/7/2020,1.1623,,,
24/7/2020,1.1635,,,
27/7/2020,1.175,,,
28/7/2020,1.1733,,,
29/7/2020,1.177,,,
30/7/2020,1.1791,,,
31/7/2020,1.1822,,,
3/8/2020,1.175,,,
4/8/2020,1.1766,,,
5/8/2020,1.1898,,,
6/8/2020,1.1856,,,
7/8/2020,1.1776,,,
10/8/2020,1.1756,,,
11/8/2020,1.1764,,,
12/8/2020,1.1796,,,
13/8/2020,1.1818,,,
14/8/2020,1.1833,,,
17/8/2020,1.1869,,,
18/8/2020,1.1928,,,
19/8/2020,1.1898,,,
20/8/2020,1.1862,,,
21/8/2020,1.1775,,,
24/8/2020,1.1803,,,
25/8/2020,1.1818,,,
26/8/2020,1.1813,,,
27/8/2020,1.1824,,,
28/8/2020,1.1901,,,
31/8/2020,1.195,,,
1/9/2020,1.1949,,,
2/9/2020,1.184,,,
3/9/2020,1.1832,,,
4/9/2020,1.182,,,
7/9/2020,.,,,
8/9/2020,1.1789,,,
9/9/2020,1.181,,,
10/9/2020,1.188,,,
11/9/2020,1.1831,,,
14/9/2020,1.1874,,,
15/9/2020,1.1846,,,
16/9/2020,1.1835,,,
17/9/2020,1.1823,,,
18/9/2020,1.1857,,,
21/9/2020,1.1737,,,
22/9/2020,1.1703,,,
23/9/2020,1.1677,,,
24/9/2020,1.1666,,,
25/9/2020,1.1618,,,
28/9/2020,1.166,,,
29/9/2020,1.1717,,,
30/9/2020,1.1723,,,
1/10/2020,1.1752,,,
2/10/2020,1.1706,,,
5/10/2020,1.1784,,,
6/10/2020,1.1778,,,
7/10/2020,1.1766,,,
8/10/2020,1.1753,,,
9/10/2020,1.1819,,,
12/10/2020,.,,,
13/10/2020,1.1737,,,
14/10/2020,1.1755,,,
15/10/2020,1.1701,,,
16/10/2020,1.1717,,,
19/10/2020,1.1788,,,
20/10/2020,1.1824,,,
21/10/2020,1.187,,,
22/10/2020,1.1824,,,
23/10/2020,1.1844,,,
26/10/2020,1.1816,,,
27/10/2020,1.1834,,,
28/10/2020,1.1751,,,
29/10/2020,1.1658,,,
30/10/2020,1.1647,,,
2/11/2020,1.1634,,,
3/11/2020,1.1724,,,
4/11/2020,1.173,,,
5/11/2020,1.1809,,,
6/11/2020,1.1886,,,
9/11/2020,1.1811,,,
10/11/2020,1.181,,,
11/11/2020,.,,,
12/11/2020,1.1814,,,
13/11/2020,1.1824,,,
16/11/2020,1.1844,,,
17/11/2020,1.1862,,,
18/11/2020,1.1869,,,
19/11/2020,1.1843,,,
20/11/2020,1.1857,,,
23/11/2020,1.1826,,,
24/11/2020,1.1874,,,
25/11/2020,1.1908,,,
26/11/2020,.,,,
27/11/2020,.,,,
30/11/2020,1.1948,,,
1/12/2020,1.2039,,,
2/12/2020,1.2093,,,
3/12/2020,1.2152,,,
4/12/2020,1.2142,,,
7/12/2020,1.2138,,,
8/12/2020,1.2111,,,
9/12/2020,1.208,,,
10/12/2020,1.2118,,,
11/12/2020,1.2112,,,
14/12/2020,1.2145,,,
15/12/2020,1.2158,,,
16/12/2020,1.2175,,,
17/12/2020,1.2258,,,
18/12/2020,1.2236,,,
21/12/2020,1.223,,,
22/12/2020,1.2172,,,
23/12/2020,1.2194,,,
24/12/2020,.,,,
25/12/2020,.,,,
28/12/2020,1.2213,,,
29/12/2020,1.2252,,,
30/12/2020,1.228,,,
31/12/2020,1.223,,,
1/1/2021,.,,,
4/1/2021,1.2254,,,
5/1/2021,1.2295,,,
6/1/2021,1.229,,,
7/1/2021,1.2265,,,
8/1/2021,1.2252,,,
